,User,Text,Date,Hashtags
266,ghoomertv,When my #shoes wants to #go out &amp; my #camera creates a #shoutout :.................... #stopmotion #art by #ghoomertv ..................... #ghoomerstudio #coronavirus #covid19 #lockdown #creativity #puma #crocs @… https://www.instagram.com/p/B_rykP-DGXh/?igshid=1xmepacr0vla0,2020-05-02 11:44:51+00:00,#shoes #go #camera #shoutout #stopmotion #art #ghoomertv #ghoomerstudio #coronavirus #covid19 #lockdown #creativity #puma #crocs
267,Keerthivikas,@BlrCityPolice @narendramodi @PMOIndia @BBMPCOMM @BBMP_MAYOR @CMofKarnataka @PIBHomeAffairs @MoHFW_INDIA @DHFWKA @tv9kannada no action taken against these construction workers in Bangalore for violating COVID guidelines.#COVID19Lockdown #COVID19india,2020-05-02 07:44:34+00:00,#COVID19Lockdown #COVID19india
268,bestbsanjay,@CMofKarnataka @HMOKarnataka @DHFWKA @DIPR_COVID19 respected sir pls provide correct information about lockdown period ends does it will end on 4th may ?? Can we open our shop (non essential) on 4th may in Bangalore city ???,2020-05-02 07:13:22+00:00,
269,devargtweets,Apply here if anybody wants to travel to other states from Karnataka Also from other states to Karnataka #MigrantWorkers #Karnataka #COVID19Lockdown https://sevasindhu.karnataka.gov.in/Sevasindhu/English,2020-05-02 05:11:47+00:00,#MigrantWorkers #Karnataka #COVID19Lockdown
270,kdevforum,@DIPR_COVID19 @PMOIndia @csogok @DHFWKA @BBMPSWMSplComm can you pls book the concerned organizers &amp; even pull up police? What use is lockdown for lakhs when this is how it gets violated in seconds ? @WFRising @publictvnews @News18Kannada @tv9kannada @suvarnanewstv @DighvijayNews,2020-05-02 05:01:21+00:00,
271,gillisantosh,"Lockdown has been extended by another Two weeks, till May 17 #Lockdown3.0 #Covid19 #lockdownindia",2020-05-02 04:56:43+00:00,#Lockdown3 #Covid19 #lockdownindia
272,DarshanDevaiahB,"#COVID19Lockdown: Two more weeks of lockdown, but more things will be up &amp; running, depending on where you live. @IndianExpress",2020-05-02 04:36:57+00:00,#COVID19Lockdown
273,DolkarChenYang,"@BBMPCOMM @CMofKarnataka @PMOIndia @MoHFW_INDIA @BBMP_MAYOR As appreciation &amp; #ThankYou note, Vasanthnagar Resident Welfare Association (VRAW) leaders has served a breakfast &amp; a gift to #FrontlineWorkers of BBMP area sweepers during this #Covid19 #Lockdown. #IndiaFightCorona",2020-05-02 03:27:34+00:00,#ThankYou #ThankYou #FrontlineWorkers #Covid19 #Lockdown #IndiaFightCorona
274,comradechakra,@IamSumanDe can abp please provide some real news from lockdown in WB? Why is there still so much confusion on covid19 numbers in bengal? What are the number of beds made available in kolkata across all hospitals? A 400 bed hospital has only 10covid beds. That is inadequate.,2020-05-02 01:28:52+00:00,
275,HarshithaRathod,"COVID19 35k cases in India is unbelievable and scary. Lockdown extended two weeks, I.e till 17th May! It’s time to take this shit seriously stay home and stay safe India #COVID19 #Lockdown3 #lockdownindia #IndiaFightsCoronavirus https://infographics.channelnewsasia.com/covid-19/map.html via @cnalatestnews",2020-05-01 20:40:11+00:00,#COVID19 #Lockdown3 #lockdownindia #IndiaFightsCoronavirus
276,akmohnot,Slow death to stay alive longer #Lockdownextention #Lockdown3 #lockdown #Quarantine #QuarantineLife #CoronaWarriors #coronavirusindia #coronavirus #covid19,2020-05-01 15:13:19+00:00,#Lockdownextention #Lockdown3 #lockdown #Quarantine #QuarantineLife #CoronaWarriors #coronavirusindia #coronavirus #covid19
277,sajjanrajmehta,#Lockdown3 #Condemn ##corona #covid19 #lawabidingtraders #Chikpet #support @CMofKarnataka @BBMP_MAYOR @BBMPCOMM We request The Authority to ease lockdown atleast to visit premises to take care of stocks /delivery of goods from transport .. Hv a dialogue with traders,2020-05-01 13:51:17+00:00,#Lockdown3 #Condemn #corona #covid19 #lawabidingtraders #Chikpet #support
278,sustainme_in,"""stay home for more 14 days..and sray safe ""- @sustainme_in https://sustainme.in/ . #sustainability #sustainme #StayAtHome #StaySafe #India #lockdown #Dubai #UAE #tshirts #economy #ecommerce #shopping #WorkersDay #Wuhan #whiteprivilege #Frankenstein #COVID19 #MayDay2020 #Eco",2020-05-01 13:24:23+00:00,#sustainability #sustainme #StayAtHome #StayAtHome #StaySafe #India #lockdown #Dubai #UAE #tshirts #economy #ecommerce #shopping #WorkersDay #Wuhan #whiteprivilege #Frankenstein #COVID19 #MayDay2020 #Eco
279,RohannPorwall,BREAKING NEWS: LOCKDOWN EXTENDED BY 2 WEEKS! Nationwide lockdown has been extended for 2 weeks more (starting May 4th) Relaxation’s will be imposed in orange and green zones. #StayAtHome #StaySafe #COVID19,2020-05-01 13:11:47+00:00,#StayAtHome #StayAtHome #StaySafe #COVID19
280,SudhaNBharadwaj,Lockdown 3.0 till May 17 #COVID19 #covidindia,2020-05-01 13:02:21+00:00,#COVID19 #covidindia
281,nkaggere,Umbrellas come in handy 4 #Bannerghatta Biological Park in ensuring strict implementation of #SocialDistancing rule post #lockdown period during #COVID19 times. @DeccanHerald @aranya_kfd @CMofKarnataka #Zoo #wildlife #conservation #Bengaluru Read on https://bit.ly/2VTGU2T,2020-05-01 05:15:24+00:00,#Bannerghatta #SocialDistancing #lockdown #COVID19 #Zoo #wildlife #conservation #Bengaluru
282,AshishMaske,"@PMOIndia Dear Modiji kindly keep strict lockdown on weekend after 3rd May everywhere in india , So atleast because of wife's pressure husband will not take them to Mall, some where in tourist place ....and this ll help to fight against covid19.",2020-05-01 05:14:07+00:00,
283,nkaggere,"A day after ordering private #schools in state not to hike the #fee for 1 year, #Karnataka govt ordered hike in the fees for PG #Medical courses. @DeccanHerald @CMofKarnataka #Education #lockdown #COVID19 #EconomicCrisis #students Read on https://bit.ly/35n5zA4",2020-05-01 05:05:36+00:00,#schools #fee #Karnataka #Medical #Education #lockdown #COVID19 #EconomicCrisis #students
284,sajjanrajmehta,#lockdown #corona #covid19 #lawabidingtraders #Chikpet #support @CMofKarnataka @BBMP_MAYOR @BBMPCOMM We request The Authority to ease lockdown atleast to visit premises to take care of stocks /delivery of goods from transport .. some stocks are subject to expiry dates..,2020-05-01 03:57:21+00:00,#lockdown #corona #covid19 #lawabidingtraders #Chikpet #support
285,JRBangera4,We appreciate the new initiatives to attract FDI complement http://Hon.PM .Hope special attention is given to sustain boost develop our entrepreneurs and manufacturing in this lockdown impact of covid19 We will all work hard to make new India ,2020-05-01 02:27:55+00:00,
286,usa_blue_sapto,Engagement is a word from heaven #engagement #lockdown #WorkFromHome #nikonglobal #COVID19 #CantStopWontStop #workingremotely,2020-04-30 08:59:37+00:00,#engagement #lockdown #WorkFromHome #nikonglobal #COVID19 #CantStopWontStop #workingremotely
287,AmithBhargav09,"@DIPR_COVID19 Dear team, Does Electronic City comes under Bangalore Rural or Bangalore Urban. Please confirm to take action on Lockdown relaxation. My confusion is because, our MLA jurisdiction is under Bangalore South and MP is under Bangalore Rural. Please clarify ",2020-04-30 03:10:02+00:00,
288,DrSundara3,"No, professor @steve_hanke , the numbers may not be accurate, but really low, situation is under control so far. People are under strict lockdown for over a month now. But , I wonder why things went so bad in the #US #COVID19 !!!",2020-04-30 03:03:50+00:00,#US #COVID19
289,ganeshk03,"Served 25 Lakh / 2.5 Mn smiles. Another Million meals to serve. For as little as Rs 30 for a meal, you can feed a family for a week for Rs 840. All donation goes to feed. No wastage, no administration overheads Help now #MigrantWorkers #Hunger #COVID19 #Donation #lockdown ",2020-04-30 01:07:03+00:00,#MigrantWorkers #Hunger #COVID19 #Donation #lockdown
290,itnaturetrust,Help us help the micro enterprises in these times of lockdown due to COVID19 .@GoCrowdera https://gocrowdera.com/Fundraiser-663094/,2020-04-29 21:38:38+00:00,
291,sribasavaraju,"Farmers destroy crop as lockdown brings floriculture market to standstill. Normally, farmers anticipate a huge bump in demand during the February-May season due to weddings and other such occasions. #COVID19 #lockdowneffect",2020-04-29 08:23:09+00:00,#COVID19 #lockdowneffect
292,owaizafifa,This is many disaster of covid19 lockdown in india,2020-04-28 16:54:31+00:00,
293,gangadharansind,"A great virtual workshop with @tech_mahindra and @SAP today!! Thank you Pawan Sharma, Nitan Tyagi, Murali Raghavan and the entire team from Tech Mahindra for making this possible #WFH #MicrosoftTeams #COVID19 #saplabsindia #lockdown #intelligententerprise",2020-04-28 16:23:08+00:00,#WFH #MicrosoftTeams #COVID19 #saplabsindia #lockdown #intelligententerprise
294,PandeyTurvi,#MuskurayegaIndia #COVID19 #lockdown #creativity Credits : @PandeyTurvi,2020-04-28 13:29:35+00:00,#MuskurayegaIndia #COVID19 #lockdown #creativity
295,sspindia,"Since #COVID19 #lockdown announcement, our #SakhiTaskForce have proactively taken the lead in helping village communities’ deal with this crisis across 300 villages in 8 districts of Maharashtra, Bihar and Kerala. Featured by @HuairouConnect at https://bit.ly/2SgnyTh",2020-04-28 13:26:24+00:00,#COVID19 #lockdown #SakhiTaskForce
296,StacyPereira89,"#Karnataka #Lockdown Update: NO #relaxation of rules in #Bengaluru Urban, Belagavi, #Mysuru, Vijayapura, Bagalkot, #Kalaburgi, Bidar &amp; Dakshin Kannada So NO SHOPS will open in these districts. @CNNnews18 @news18dotcom When will #LockdownEnd ? #COVID19 #Karnataka",2020-04-28 08:51:48+00:00,#Karnataka #Lockdown #relaxation #Bengaluru #Mysuru #Kalaburgi #LockdownEnd #COVID19 #Karnataka
297,arindamdey77,Lockdown rules may have little bit compromised but not the threat. Avoid Community Spread. #lockdown #covid19 #coronavirus #corona #StaySafeStayHome,2020-04-28 03:17:11+00:00,#lockdown #covid19 #coronavirus #corona #StaySafeStayHome
298,arindamdey77,Break the Rhythm #covid19 #corona #lockdown2020 #lockdown #coronaviruspandemic,2020-04-28 03:14:41+00:00,#covid19 #corona #lockdown2020 #lockdown #coronaviruspandemic
299,Balaji65938243,#StayHomeSaveLives #StaySafeStayHome #lockdown #COVID19 ,2020-04-27 16:35:02+00:00,#StayHomeSaveLives #StaySafeStayHome #lockdown #COVID19
300,DolkarChenYang,Horrifying. All Media in India wasn’t covering any news from the ground at Covid19 hospitals and quarantine Centers unlike in other countries. Now we r seeing it. #Coronavirus wouldn’t leave India so soon &amp; #lockdown will continue to kill Indian #economy. #IndiaFightsCovid19,2020-04-27 13:36:48+00:00,#Coronavirus #lockdown #economy #IndiaFightsCovid19
301,DolkarChenYang,"@Office365 @Microsoft365Dev No option for #RecallMessage on @Microsoft365 #WebPortal? At this time of #Covid19 #lockdown &amp; employee working from home, not having recall option is causing disaster when mistake occurs. Thanks for this extra tension on business. #Inefficiency",2020-04-27 09:54:23+00:00,#RecallMessage #WebPortal #Covid19 #lockdown #Inefficiency
302,sspindia,"#COVID19 lockdown in Odisha women leaders hold back to their roots in action mode. Provided government support, we need support of women leaders, says #SelfHelpGroup Leader Mamata Behera Read more on #CommunityKitchen, #Awareness in rural villages: https://bit.ly/2y1PJyn",2020-04-27 09:50:11+00:00,#COVID19 #SelfHelpGroup #CommunityKitchen #Awareness
303,MiFCBengaluru,#1stVirtualFanMeet The first ever Virtual fan meet of @mifcbengaluru during the #COVID19 lockdown. Shout out to @gitanshanand and @Nisar_1987 to join the meet. We discussed a lot on various different aspects. More details in the thread- https://in.c.mi.com/thread-2185743-1-0.html #mifc #mifans,2020-04-27 05:17:06+00:00,#1stVirtualFanMeet #COVID19 #mifc #mifans
304,guru871961,Very http://sad.no rate analysis for form products till minimum support price is not fixed woes of farmers impossible to fix. By seeing Amt of interest you are taking in their problem you will do better job if govt appoints you as spl officer for this lockdown period,2020-04-27 04:46:46+00:00,
305,Bheemaray3,"ರಾಬರ್ಟ್ ಚೆಲುವೆ ಆಶಾ ಭಟ್ ಮುದ್ದು ಮುಖ ನೋಡಿ ಮಲ್ಕೊಳಿ #bcinemas #asha_bhat #roberrt #robert #kfi #dboss #corona #lockdown #covid19 @Bangalore, India https://www.instagram.com/p/B_c8yZEHXrU/?igshid=b5kbijbywrrf",2020-04-26 17:24:01+00:00,#bcinemas #asha_bhat #roberrt #robert #kfi #dboss #corona #lockdown #covid19
306,Bheemaray3,ಕನ್ನಡದ ಹಾಲುಗಲ್ಲದ ಚೆಲುವೆ ಪ್ರಣೀತಾ ಸುಭಾಷ್ ಅವರದು ಮನಸು ಕೂಡ ಹಾಲಿನಂತೆಯೇ... ಲಾಕ್ ಡೌನ್ ನಿಂದ ಸಮಸ್ಯೆಯಲ್ಲಿರುವವರಿಗೆ ಸಹಾಯ ಮಾಡುತ್ತಿದ್ದಾರೆ #bcinemasmeida #pranitha_subhash #sandalwood #kfi #corona #lockdown #covid19… https://www.instagram.com/p/B_c7Zj6H92W/?igshid=xsifozuzetp8,2020-04-26 17:11:54+00:00,#bcinemasmeida #pranitha_subhash #sandalwood #kfi #corona #lockdown #covid19
307,Saadhya_F,"#Distribution drive set-of-each: orange , sanitizer, frooty &amp; biscuit packet to shelterless, beggars, paupers, day-workers by our board member Narendra Bobby and his wife #Saranya today in Bangalore. #COVID19 Lockdown #Weekend_Charity",2020-04-26 16:46:15+00:00,#Distribution #Saranya #COVID19 #Weekend_Charity
308,ng_pramod,Indian safe lockdown extended mandatory in June 1 week plese understand condition covid19 plese sir,2020-04-25 10:02:16+00:00,
309,LifeSafeAcademy,#nebosh #neboshcertificate #career #bangalore #karnataka #tamilnadu #kerala #neboshigc #neboshhsw #occupationalhealth #india #covid19 Don't lockdown your dream! Don't stop knowledge and skills! Dream for… https://www.instagram.com/p/B_ZPHHon2jE/?igshid=1n1hmv99k2myx,2020-04-25 06:47:11+00:00,#nebosh #neboshcertificate #career #bangalore #karnataka #tamilnadu #kerala #neboshigc #neboshhsw #occupationalhealth #india #covid19
310,FCDeccan,"Our player Joshua Mac doing lockdown fitness ! #fcd #fcdeccan #wearefcd #greyellows #stayfit #stayhome #staysafe #covid19 #coronavirus @Bangalore, India https://www.instagram.com/p/B_ZCrSJlYhF/?igshid=16xixeie456mc",2020-04-25 04:58:46+00:00,#fcd #fcdeccan #wearefcd #greyellows #stayfit #stayhome #stayhome #staysafe #covid19 #coronavirus
311,JOJAMAROCKS,No #cops just a #mannequin during #covid19 #lockdown #bangalore ;) @Kundanehalli Gate https://www.instagram.com/p/B_X6WEdFQAw/?igshid=14fdc23qch2em,2020-04-24 18:26:28+00:00,#cops #mannequin #covid19 #lockdown #bangalore
312,Village_story_i,https://bengaluru.citizenmatters.in/covid19-lockdown-bengaluru-farm-to-home-network-door-delivery-44556 *Our small contribution towards farmers* #Lockdown #Farmers #Market #HelpFarmers #covid19 Anamika Bist *Village Story*,2020-04-24 15:54:01+00:00,#Lockdown #Farmers #Market #HelpFarmers #covid19
313,Bheemaray3,'ಕಾಲವೇ ಮೋಸಗಾರ'ಚಿತ್ರತಂಡದಿಂದ ವರನಟ ಡಾ|| ರಾಜಕುಮಾರ್ ಅವರಿಗೆ ಹುಟ್ಟುಹಬ್ಬದ ಶುಭಾಶಯಗಳು. #DrRajkumar #kalavemosagara #BCINEMAS #DrRajkumarBirthday #annavru #Rajanna #DrRaj #HappyBirthdayDrRajkumar #kfi #covid19 #lockdown… https://www.instagram.com/p/B_XirbwHrt3/?igshid=1s7iykglpkoxg,2020-04-24 14:59:41+00:00,#DrRajkumar #kalavemosagara #BCINEMAS #DrRajkumarBirthday #annavru #Rajanna #DrRaj #HappyBirthdayDrRajkumar #kfi #covid19 #lockdown
314,Bheemaray3,'ಆಡಿಸಿದಾತ'ಚಿತ್ರತಂಡದಿಂದ ವರನಟ ಡಾ|| ರಾಜಕುಮಾರ್ ಅವರಿಗೆ ಹುಟ್ಟುಹಬ್ಬದ ಶುಭಾಶಯಗಳು. #DrRajkumar #aadisidatha #BCINEMAS #DrRajkumarBirthday #annavru #Rajanna #DrRaj #HappyBirthdayDrRajkumar #kfi #covid19 #lockdown… https://www.instagram.com/p/B_XhhHOHXFF/?igshid=17kf1v9fr5mg7,2020-04-24 14:49:31+00:00,#DrRajkumar #aadisidatha #BCINEMAS #DrRajkumarBirthday #annavru #Rajanna #DrRaj #HappyBirthdayDrRajkumar #kfi #covid19 #lockdown
315,anujagrawal,"Job hunt during lockdown can be challenging, we at Zyoin are here to help. Reach us savejobs@zyoin.com #hiring #laidoff #layoffs #layoff #lockdown #covid19 #coronavirus #jobloss #savejobs #zyoin #zyoininitiative",2020-04-24 14:38:08+00:00,#hiring #laidoff #layoffs #layoff #lockdown #covid19 #coronavirus #jobloss #savejobs #zyoin #zyoininitiative
316,rajeshkray,Unique way to create #COVID19 awareness by Tamil Nadu Police... “GHAR RAHE SURAKSHIT RAHE” Watch full video: https://bit.ly/2S63cMi #coronavirus #coronaeffect #indiafightscorona #supportpolice #indianpolice #lockdown #stayhome #staysafe #stayhealthy #savelifes #TamilnaduPolice,2020-04-24 11:53:47+00:00,#COVID19 #coronavirus #coronaeffect #indiafightscorona #supportpolice #indianpolice #lockdown #stayhome #stayhome #staysafe #stayhealthy #savelifes #TamilnaduPolice
317,DolkarChenYang,"So true, it’s sad. I have stopped going to #Zoo, #Circus or any #AnimalEntertainmentShows coz it’s #cruel. All zoos must shut down &amp; let the #WildLiveWild with #Freedom. Can human learn from this #Covid19 #Lockdown? #ProtectWildlife #AnimalCruelty #NoZoos #NoCircus",2020-04-23 19:23:14+00:00,#Zoo #Circus #AnimalEntertainmentShows #cruel #WildLiveWild #Freedom #Covid19 #Lockdown #ProtectWildlife #AnimalCruelty #NoZoos #NoCircus
318,naveenmallesh,#WorldBookDay Books that I have read or listened to during this #lockdown #7HabitsofHighlyEffectivePeople #ikigai #ChanakyaInYou #IndiaFightsCorona #Covid19 ,2020-04-23 18:26:45+00:00,#WorldBookDay #lockdown #7HabitsofHighlyEffectivePeople #ikigai #ChanakyaInYou #IndiaFightsCorona #Covid19
319,ShekharFC,"Summer Rain #bangalorerain #summerrain #clouds #samsungs10plus #rain #summer #indianweather #weather #hulimavu #bangalore #randompicture #covid19 #lockdown #corona @Bangalore, India https://www.instagram.com/p/B_VQXSKFkrI/?igshid=d78x6pwkowzz",2020-04-23 17:42:21+00:00,#bangalorerain #summerrain #clouds #samsungs10plus #rain #summer #indianweather #weather #hulimavu #bangalore #randompicture #covid19 #lockdown #corona
320,adityasr22,Me during the lockdown. #COVID #COVID19 #lockdown #Cricket,2020-04-23 12:38:37+00:00,#COVID #COVID19 #lockdown #Cricket
321,vikram2king,"As #DomesticViolence cases rise in India amid #COVID19 lockdown, we urge the govt @MinistryWCD @smritiirani to use #NirbhayaFunds to support survivors #BehindClosedDoors - Sign the Petition! http://chng.it/9pT9qjMh via @ChangeOrg_India",2020-04-23 08:49:44+00:00,#DomesticViolence #COVID19 #NirbhayaFunds #BehindClosedDoors
322,ReapBenefit,We are conducting an Ask our Mental Health Expert Anything session on our Instagram from 11- 5 today. Only on our Instagram handle. Link https://www.instagram.com/reapbenefit?r=nametag Reach out to battle the #COVID19 #lockdown better. #IndiaFightsCorona #Covid_19india #coronavirus,2020-04-23 06:59:48+00:00,#COVID19 #lockdown #IndiaFightsCorona #Covid_19india #coronavirus
323,nkaggere,"A mega door-to-door #fruit mela will unfold this weekend in all the 198 wards of #Bengaluru to help distressed #farmers with a tag line-One fruit a day keeps #Corona away! https://bit.ly/3axjUuo. #Covid19, #lockdown #Karnataka #pineapple @DeccanHerald @CMofKarnataka",2020-04-23 03:37:43+00:00,#fruit #Bengaluru #farmers #Corona #Covid19 #lockdown #Karnataka #pineapple
324,h_scudder,"#StayHomeIndia @PMOIndia @INCIndia @BSYBJP @narendramodi as a medical microbiologist my understanding is very different... No matter what lockdown, this covid19 will come in contact with all n different individuals will have varying effects.. Lockdown isn't the way to go..I bet..",2020-04-22 15:32:00+00:00,#StayHomeIndia
325,JpbBengaluru,ಎಲ್ಲೋ ಹುಟ್ಟಿ ಎಲ್ಲೋ ಬೆಳೆದು ಇಡೀ ವಿಶ್ವದಲ್ಲೇ ಇರುವವಳು ಜೀವ ಹಿಂಡಿ ಹಿಪ್ಪೆ ಮಾಡಿ ಒಳಗೊಳಗೆ ಇರುವವಳು ಸದಾ ಗುಪ್ತಗಾಮಿನಿ ಚೀನಾ ಕೊರೋನಾ ಸದಾ ಗುಪ್ತಗಾಮಿನಿ ಚೀನಾ ಕೊರೋನಾ #COVID19Lockdown,2020-04-22 13:30:56+00:00,#COVID19Lockdown
326,ReapBenefit,"Here is the answer. Virus can't survive for long on certain surfaces like paper. Because of this, it is also highly unlikely that you will contract Corona-virus through newspapers! Stay tuned for more such trivia. #Trivia #Corona #lockdown #covid19 #WHO",2020-04-22 10:47:11+00:00,#Trivia #Corona #lockdown #covid19 #WHO
327,Mohamme73470443,"Looks like the lockdown is over, it is better to have one particular timing for groceries &amp; medical and shut down completely atleast till May 3rd, this will have a complete shut, people use this excuse to loiter around @DIPR_COVID19 @deepolice12 @DgpKarnataka @blrcitytraffic",2020-04-22 07:10:41+00:00,
328,SnehaSherkane,"Our planet has been the biggest beneficiary of the #COVID19 lockdown and social distancing. She has gotten a chance to recover from years of human abuse, pollution, CO2 emissions &amp; more. Let's pledge to continue to help our planet, the only home we know, heal. #EarthDay2020",2020-04-22 04:01:09+00:00,#COVID19 #EarthDay2020 #EarthDay2020
329,Ravish_Ojha007,"@CovidIndiaSeva Why can't there be a repository/stats which shows passive deaths due to COVID 19, all those migrants who died walking to their home, or due to denied/delayed treatment of other medical conditions due to lockdown? This will show the Social strains of COVID19",2020-04-22 02:38:50+00:00,
330,_IamPrem_,Scenic beauty of Bangalore city during #COVID19 lockdown period. @DeeptaNagpal @alok310777 @devikaamathur @rons1212 @ngtweets1969 @Mahishini @Tall_Dreams @FugaciousOne @dewali_de @Meenakshiiik,2020-04-21 17:25:48+00:00,#COVID19
331,eaglessatish,"#COVID19.Heard @Bajajauto lament lockdown @IndiaToday. US,UK,Brazil classic egs of paying d price for ignorance n hubris. Singapore shut due relapse.#India safe is misleading.Numbers doubtful. Relax pre mature n you beat bubonic plague n Spanish flue in mortality @narendramodi",2020-04-21 16:21:59+00:00,#COVID19 #India
332,shubjob,"Wild Life During Corona Lockdown in India #corona #covid19 #lockdown #wildlife #earth https://youtu.be/etKBJ1KpycA A foot and light-hearted, they’re taking to the open road. Amid the global lockdowns to curb the… https://www.instagram.com/p/B_Ph-tJB6Rh/?igshid=k348ptp5t9mq",2020-04-21 12:19:41+00:00,#corona #covid19 #lockdown #wildlife #earth
333,ArchitaDeb,"Farmers selling their produce in our apartment complex organised by our Association & volunteers from our community. The freshness & quality remain unmatched, which are hardly found otherwise. #IndiaFightsCorona #Stayhome #COVID19Lockdown #CoronaVirusPandemic #BengaluruLockdown",2020-04-21 11:38:05+00:00,#IndiaFightsCorona #Stayhome #Stayhome #COVID19Lockdown #CoronaVirusPandemic #BengaluruLockdown
334,BharatR53755281,When you think Nation 1st then my work. Asking leaves from my company that I will be not be there on my job till the lockdown is over just for becoming a corona warrior and helping needy people #COVID19 #CoronaWarriors #IndiaFightsCorona @PMOIndia @BSYBJP @ZeeNews @PCMohanMP,2020-04-21 11:23:34+00:00,#COVID19 #CoronaWarriors #IndiaFightsCorona
335,ekfiltercoffee,"India's COVID19 doubling rate was 7.5 days before lockdown. Now 3.4 days after lockdown. Dilli, Karnataka, Telangana, Andhra Pradesh, Jammu &amp; Kashmir, Punjab, Chhattisgarh, Tamil Nadu &amp; Bihar have shown a doubling rate of &lt;20 days. In Odisha, 39.8 days &amp; Kerala 72.2 days.",2020-04-21 08:53:56+00:00,
336,startupkesari,"This reminds me of how strict teachers in primary & middle school had to “teach a lesson” to the naughty kids. On a serious note, people just need to stop violating these lockdown instructions. That puts everyone at risk! #covid19 #coronavirus #Covid19India",2020-04-21 06:57:01+00:00,#covid19 #coronavirus #Covid19India
337,pramod_7114,@Bangalorean_com @CPBlr @deepolice12 @BlrCityPolice @blrcitytraffic @BSBommai where are these people going in lockdown ??? Why are people not understanding the sensitivity of the #COVID19Lockdown @publictvnews @suvarnanewstv @tv9kannada,2020-04-21 06:52:16+00:00,#COVID19Lockdown
338,ksvenu247,"Thanks to thousands of Kovid workers ,medical paramedical staff, monitoring centres, we are highly indebted to all of you for keeping us safe in.lockdown mode. Our prayers for safety of all staff and thr families Jai shriram. ",2020-04-20 16:35:54+00:00,
339,nameeshr,Lockdown Laughs - The entire human race is battling the #covid19 and want life to get back to normal. These fun Cartoon depicts the thoughts by flora &amp; fauna who share the world along with us. Check the entire… https://www.instagram.com/p/B_M2bGnjHCk/?igshid=11kgayeg8nti2,2020-04-20 11:20:35+00:00,#covid19
340,Coacharya,"If youre finding it especially difficult to parent your teens during the lockdown, join us on Thursday for a webinar on the topic. Our panelist are @LeahMentorCoach @RashChoaibi @ADDvocacyLtd, Edyta Wydmanski. #covid19 #parenting #teenagers #children #effectiveparenting",2020-04-20 07:54:18+00:00,#covid19 #parenting #teenagers #children #effectiveparenting
341,grovervj,"The #Announcement of continuing the #lockdown brings relief as its crucial to break the chain in this ""circuitbreaker"" and @CPBlr and @BlrCityPolice played a stellar role in the effective lockdown. Together we will fight #Corona .",2020-04-19 16:25:18+00:00,#Announcement #lockdown #Corona
342,SBhairava,Here you can watch namma Bengaluru Aerial view shooting by Eagle eye film #COVID19Lockdown #StayAtHomeSaveLives,2020-04-19 13:05:34+00:00,#COVID19Lockdown #StayAtHomeSaveLives #StayAtHomeSaveLives
343,RemyaSR1,What’s more relevant to read during lockdown- Simple ways to keep the little things from taking over your life!! #Covid19 #lockdown #lockdowneffect #SundayMotivation #richardcarlson #dontsweatthesmallstuff #bookreading #readingrecommendation #quartinedevelopedhobby – at AWHO Sandeep Vihar,2020-04-19 07:37:45+00:00,#Covid19 #lockdown #lockdowneffect #SundayMotivation #richardcarlson #dontsweatthesmallstuff #bookreading #readingrecommendation #quartinedevelopedhobby
344,karthisai88,"Mandala Design with blend of colors - Lockdown Moments - Stay Home, Stay Safe ! #covid19 #StayHome #staysafe #art #mandaladesign #colorpencils #colorful #sketch #vivoindia #vivographer #vivofamily #vivo_india #vivotriplecamera #vivovseries #vivov15pro #vivo – at Prakruthi Township",2020-04-19 07:11:20+00:00,#covid19 #StayHome #StayHome #staysafe #art #mandaladesign #colorpencils #colorful #sketch #vivoindia #vivographer #vivofamily #vivo_india #vivotriplecamera #vivovseries #vivov15pro #vivo
345,nkaggere,"Personal & Customers #hygiene post #COVID19 #lockdown, a hair-rising challenge for #Salons, #BeautyParlours. Hope the govt sets some guideline. https://bit.ly/34LhPd2 @DeccanHerald @CMofKarnataka @drashwathcn @mla_sudhakar @nimmasuresh #barber #Haircut #Bengaluru #Karnataka",2020-04-19 04:40:17+00:00,#hygiene #COVID19 #lockdown #Salons #BeautyParlours #barber #Haircut #Bengaluru #Karnataka
346,eminduction,"If we can sustain lockdown for 6 to 12 months, then we should continue lockdown.",2020-04-18 16:28:40+00:00,
347,eminduction,"It is not that people have concern about Covid19 spread. They are asking for lockdown extension because they refuse to go to work :) Well, I am not serious. #Covid_19india #COVID2019india",2020-04-18 15:46:35+00:00,#Covid_19india #COVID2019india
348,thisissandeep79,@narendramodi #maskforce kids trying innovative mask this COVID19 / LOCKDOWN 2.0 #StayAtHomeStaySafe #CoronaWarriorsIndia,2020-04-18 14:49:03+00:00,#maskforce #StayAtHomeStaySafe #CoronaWarriorsIndia
349,eminduction,We have to let the people out. As per scientific community social distancing is needed till 2022. Can we maintain lockdown till then? Not possibilities. Imagine for the loss we incurred during these 3 weeks how many ventilators and medical equipping we could have brought.,2020-04-18 14:48:29+00:00,
350,TheRevoor,Jst 1 idiot can screw up efforts put by people&govt till now so pls do not relax lockdown by allowing IT/BT to open&amp;letting 2 wheelers move freely #MoneyIsMoreThanLife @MoHFW_INDIA @CMofKarnataka @subodhyadav111 @mani1972ias @DIPR_COVID19 #DontRelaxLockdown #KarnatakaFightsCorona,2020-04-18 14:09:18+00:00,#MoneyIsMoreThanLife #DontRelaxLockdown #KarnatakaFightsCorona
