,User,Text,Date,Hashtags
219,Slim_Maestro,Man this Konji no Dey understand say man dey on lockdown. Johnny just dey misbehave anyhow #COVID19 #TheLockdown,2020-03-31 22:51:43+00:00,#COVID19 #TheLockdown
220,heatherstanton5,Iv watched @bertkreischer with my boyfriend 7 or 8 times now .. .. still as funny as the 1st time #lockdown #COVID19,2020-03-31 22:51:15+00:00,#lockdown #COVID19
221,Proud_Survivor1,Flu is one thing. Coronavirus is Serious Acute Respiratory Syndrome (SARS-CoV-2) and more potent than version 1. Ignore it if you will but the UK and most of Europe is on lockdown. We can't go anywhere. When have you ever experienced anything like this in your life? #COVID19,2020-03-31 22:51:14+00:00,#COVID19
222,ChefPazzesco,"Finally seeing the light, albeit for his own benefit. Imagine what the projection would have been if he took it seriously in January? Or if he’d take action and do national lockdown? Failed leadership, the #trumpeffect #COVID19 #OneVoice1 #wtpTEAM",2020-03-31 22:51:09+00:00,#trumpeffect #COVID19 #OneVoice1 #wtpTEAM
223,cheryl1492,"One of the first countries to test for Covid19 Jan 22. No lockdown, schools still open, economy though slowing not shutdown. Singapore is a model of how to handle a pandemic. Identify , isolate, trace back. Continue to live your life. ",2020-03-31 22:51:02+00:00,
224,LlorensEva,"Under the executive order that strengthens the lockdown in Puerto Rico, the construction sector is considered an essential service and will be allowed to operate. Medical offices will be closed. No meetings or parties in people’s homes. Only close relatives. #COVID19 #muniland",2020-03-31 22:51:02+00:00,#COVID19 #muniland
225,NITINBANERJEE6,That fresh air and that comparatively deeper blue sky is one of the merits of the lockdown #Lockdown21 #COVID19 #Quarantine #QuarantineLife,2020-03-31 22:50:46+00:00,#Lockdown21 #COVID19 #Quarantine #QuarantineLife
226,kalptaru108,@kalptaru108 के #volunteers सेवा में जुटें है ! आप भी इस वैश्विक मानवीय आपदा के समय #TeamKalptaru से हर संभव सहयोग ले सकते है ! #IndiaFightsCorona #StayHomeSaveLives #lockdown #MannKiBaat #COVID19 #helpushelpyou #BewiseDonotPanic @rashtrapatibhvn @PMOIndia @UNEP @PoliceRajasthan,2020-03-31 22:50:42+00:00,#volunteers #TeamKalptaru #IndiaFightsCorona #StayHomeSaveLives #lockdown #MannKiBaat #COVID19 #helpushelpyou #BewiseDonotPanic
227,khoslavansh009,"Delhi Police releases a video of its warning to senior members of Markaz, Nizamuddin to vacate Markaz & follow lockdown guidelines, on 23rd March 2020. #COVID19 #markaznizamuddin",2020-03-31 22:50:19+00:00,#COVID19 #markaznizamuddin
228,raspishake,Join us at https://community.raspberryshake.org/t/cultural-noise/1131/ for a discussion of cultural noise reduction during #quarantine times. #COVID19 #StayAtHome #lockdown @seismo_koel @seismotom @seismorost @Seismologie_be @GeoGinger @TTremblingEarth @JDiazCusi @wmvanstone @Weston_Quakes @stevenjgibbons,2020-03-31 22:50:12+00:00,#quarantine #COVID19 #StayAtHome #StayAtHome #lockdown
229,vk_khosla1949,"Delhi Police releases a video of its warning to senior members of Markaz, Nizamuddin to vacate Markaz & follow lockdown guidelines, on 23rd March 2020. #COVID19 #markaznizamuddin",2020-03-31 22:49:51+00:00,#COVID19 #markaznizamuddin
230,B9tweet,Because Moullanaaa asked his followers to defy the lockdown claiming #COVID19 is a conspiracy...!,2020-03-31 22:49:45+00:00,#COVID19
231,gum_naaamm,"#COVID19 has asked the world for social equality. It explicitly showed that the rich cannot survive on their own. The society is a web where we all depend on others. Only if everyone had enough money to survive the lockdown, the cases would have been much lesser. #coronavirus",2020-03-31 22:49:38+00:00,#COVID19 #coronavirus
232,sobisamazing,I can't wait for the lockdown to end so I can reminisce about all the great post-lockdown plans I had while I sit on my fat arse eating Cabury's mini rolls in front of TV shows I don't like #TheLockdown #COVID19 #coronavirus #StaySafe #suckallyourmums,2020-03-31 22:49:31+00:00,#TheLockdown #COVID19 #coronavirus #StaySafe #suckallyourmums
233,FalconAlley,Day 6: Bubble Bath Tuesday Spoil Yourself #21DayChallenge #LockDown #StayHome #BuiltForThis #SurvivingCorona #COVID19 #TogetherYetApart #FrewSongsInc,2020-03-31 22:49:29+00:00,#21DayChallenge #LockDown #StayHome #StayHome #BuiltForThis #SurvivingCorona #COVID19 #TogetherYetApart #FrewSongsInc
234,imxi,- Two things will happen. Either we‘ll die or we’ll come out of the lockdown. There’s no third thing happening so might as well enjoy while it lasts! #CoronaVirusPakistan #COVID19 #LifeInLockdown #justrelax #Chillout #helpothers #BeKindToEachOther,2020-03-31 22:48:24+00:00,#CoronaVirusPakistan #COVID19 #LifeInLockdown #justrelax #Chillout #helpothers #BeKindToEachOther
235,RyBovision_TTV,Goin live on twitch now! Playing COD! Stop in and say hey! Hit that follow button too! Thanks!! http://Www.twitch.tv/rybovision #gaming #supportsmallstreamers #twitch #youtube #cod #modernwarfare #gamer #streamer #war #videogames #lockdown #COVID19,2020-03-31 22:48:13+00:00,#gaming #supportsmallstreamers #twitch #youtube #cod #modernwarfare #gamer #streamer #war #videogames #lockdown #COVID19
236,OleItumbi,"Well, do not rule out a Lockdown. Behind the scenes preparations are on #COVID19 - By asking for this Data is it to say Census never gave us this information? Anyway... ",2020-03-31 22:48:09+00:00,#COVID19
237,prince_eoa,Things to do while experiencing social distancing. No. 6 is the most important! #socaildistancing #covid19 #bloggers #websites #sites #lockdown ,2020-03-31 22:47:53+00:00,#socaildistancing #covid19 #bloggers #websites #sites #lockdown
238,kalptaru108,@kalptaru108 के #volunteers सेवा में जुटें है ! आप भी इस वैश्विक मानवीय आपदा के समय #TeamKalptaru से हर संभव सहयोग ले सकते है ! #IndiaFightsCorona #StayHomeSaveLives #lockdown #MannKiBaat #COVID19 #helpushelpyou #BewiseDonotPanic @rashtrapatibhvn @PMOIndi @UNEP @PoliceRajasthan,2020-03-31 22:47:46+00:00,#volunteers #TeamKalptaru #IndiaFightsCorona #StayHomeSaveLives #lockdown #MannKiBaat #COVID19 #helpushelpyou #BewiseDonotPanic
239,rustomancer,COVID-19 Lockdown Stress-Reduction! — Free Natural Soundscape Downloads: https://www.philipgoddard.com/covid19-stress-relief-free-mp3-downloads.htm #COVID19 #quarantine #lockdown #antistress,2020-03-31 22:47:31+00:00,#COVID19 #quarantine #lockdown #antistress
240,julietibrahim,#justsaying #covid19 #lockdown #blacklist,2020-03-31 22:47:22+00:00,#justsaying #covid19 #lockdown #blacklist
241,km_wontshutup,Another brunchmusic pop punk original single coming your way! http://moot.tv #kmwsu #kylemouchawontshutup #live #youtube #tonight #streaming #free #newmusic #quarantunes #covıd19 #stayhome #lockdown #localartist… https://www.instagram.com/p/B-alFNyAhK_/?igshid=1v9pg50mybr8i,2020-03-31 22:47:00+00:00,#kmwsu #kylemouchawontshutup #live #youtube #tonight #streaming #free #newmusic #quarantunes #cov #stayhome #stayhome #lockdown #localartist
242,Jsacks929,There are 20 states that have not issued mandatory shelter in place orders. 17 of them are Republican governors. Not surprised. The 3 democrats are shameful as well. ALL STATES SHOULD BE ON LOCKDOWN. #covid19,2020-03-31 22:46:54+00:00,#covid19
243,Bernardo1130,"""We need to hold the course right now"" says Dr. Bonnie Henry re: current lockdown. She insists the next few weeks are critical, but she doesn't believe all restrictions will be in effect for months. #COVID19 #bcpoli @NEWS1130",2020-03-31 22:46:29+00:00,#COVID19 #bcpoli
244,shantanugupta,"Wondering what’s happening with #COVID19 #Quarantine in #Canada. That’s the biggest increase in case for a single day at around 1,057. Looks like 2 weeks lockdown should be a consideration by @JustinTrudeau. It will drastically help to limit movement and help us fight this.",2020-03-31 22:46:22+00:00,#COVID19 #Quarantine #Canada
245,Bhanu0993,"I live with kids. During COVID19 lockdown, our biggest challenge was to take care of the mental health of our kids. We are really doing good with this and hope to carry on this enthusiasm. #coronavirus #CoronavirusLockdownUK #spreadthehappiness @theweeknd",2020-03-31 22:46:17+00:00,#coronavirus #CoronavirusLockdownUK #spreadthehappiness
246,haml87,Can someone explain why the #USA isn’t in lockdown yet? #COVID19 #coronavirus,2020-03-31 22:46:01+00:00,#USA #COVID19 #coronavirus
247,EdogunChris,"A virus originated from China spread across the world , caused a pandemic and crippled economies. While other countries are on lockdown ,China are back to business exporting ventilators, facemask etc.. Some irony shit!! #COVID19 #TheLockdown",2020-03-31 22:45:38+00:00,#COVID19 #TheLockdown
248,Camgeo2,Happy birthday. May God help us survive #coronavirus and #lockdown without money. May God grant eternal rest to those who died of #covid19 on or before their birthday.,2020-03-31 22:45:32+00:00,#coronavirus #lockdown #covid19
249,Ahmed36163702,See what #StayHomeStaySafe #COVID19 has brought now we seeing bf/gf in bushes now God help us all #LockDownNigeria #lockdown ,2020-03-31 22:45:23+00:00,#StayHomeStaySafe #COVID19 #LockDownNigeria #lockdown
250,IsiwuUzo,Gift Adene (@gift_adene) Tweeted: UmuAda flogged mercilessly for violating the no social gathering rule at a burial... Cane come everywhere scatter #lockdown #COVID19 #askburna #StayAtHome https://twitter.com/gift_adene/status/1245025306295054337?s=20,2020-03-31 22:45:23+00:00,#lockdown #COVID19 #askburna #StayAtHome #StayAtHome
251,kalptaru108,@kalptaru108 के #volunteers सेवा में जुटें है ! आप भी इस वैश्विक मानवीय आपदा के समय #TeamKalptaru से हर संभव सहयोग ले सकते है ! #IndiaFightsCorona #StayHomeSaveLives #lockdown #MannKiBaat #COVID19 #helpushelpyou #BewiseDonotPanic @rashtrapatibhvn @PMOIndia @UNEP @PoliceRajasthan,2020-03-31 22:45:15+00:00,#volunteers #TeamKalptaru #IndiaFightsCorona #StayHomeSaveLives #lockdown #MannKiBaat #COVID19 #helpushelpyou #BewiseDonotPanic
252,spinage123,Covid19 already precipitated an economic 'lockdown' of the most vulnerable among us...sustained fiscal support will be needed.,2020-03-31 22:45:14+00:00,
253,Zesty_Zara,"This time last year, I was looking fly as fuck but having a mental breakdown. This year, I'm just having a mental breakdown ahahaha #lockdownuk #lockdown #Isolation #COVID19",2020-03-31 22:44:50+00:00,#lockdownuk #lockdown #Isolation #COVID19
254,borderObserver,#Coronavirus: Army to enforce lockdown in Italy's worst-hit region https://news.sky.com/story/coronavirus-army-to-enforce-lockdown-in-italys-worst-hit-region-11960949 20 Mar 2020 .. include the closure of all non-essential commercial activities &amp; a ban on public gatherings. #WuhanVirus #COVID19 #ChinaVirus qt-covid19-news-111 by #BorderObserver,2020-03-31 22:44:50+00:00,#Coronavirus #WuhanVirus #COVID19 #ChinaVirus #BorderObserver
255,collabhome,they organized a religious event in Delhi amidst lockdown and now 440 have been found with covid19 symptoms.,2020-03-31 22:44:26+00:00,
256,SplitSt,"Anyone who is enforcing a #lockdown, not allowing people outside their homes except with permission for government: You are violating the #constitution As a veteran, I personally will be on watch for these things. Checkpoints will be dismantled. #COVID19 #Agenda21",2020-03-31 22:44:22+00:00,#lockdown #constitution #COVID19 #Agenda21
257,tribunephl,P5.6M ‘Bayanihan’ aid released to Caraga workers - https://tribune.net.ph/index.php/2020/04/01/p5-6m-bayanihan-aid-released-to-caraga-workers/ #Bayanihan #Caraga #tribunecovid19watch #Covid19 #pandemic #coronavirus #EnhancedCommunityQuarantine #socialdistancing #lockdown #frontliners,2020-03-31 22:44:17+00:00,#Bayanihan #Caraga #tribunecovid19watch #Covid19 #pandemic #coronavirus #EnhancedCommunityQuarantine #socialdistancing #lockdown #frontliners
258,angryUScitizen8,"How do you define “beat“? If sitting in my small apartment all day everyday for months is a victory then yes, we’re going to beat it #TrumpFailed #TooLittleTooLate #COVID19 #Lockdown #PeopleAreDying #TrumpLiesAmericansDie",2020-03-31 22:44:07+00:00,#TrumpFailed #TooLittleTooLate #COVID19 #Lockdown #PeopleAreDying #TrumpLiesAmericansDie
259,Jega______,@davido E no easy oo to stay at home without money... Also wish to help a widow(my mum) with the little bukata but FG lockdown...how far u fit smuggle 1 of the Rice #COVID19 #AdelekeDynasty #davido #DMW,2020-03-31 22:43:27+00:00,#COVID19 #AdelekeDynasty #davido #DMW
260,bighhomes,#BHFit #AmericanGladiators #StayHome #HomeWorkouts #Covid19 #CoronaVirus #ShelterInPlace #LockDown #CaliforniaLockdown #GoldsGymSoCal #Sharkys #eboost #Gladiators #Goli #KWWorldClass #KellerWilliamsWestlakeVillage @goligummy @sharkyssocial @goldsgymsocal @eboost @jimlazerstarr,2020-03-31 22:43:16+00:00,#BHFit #AmericanGladiators #StayHome #StayHome #HomeWorkouts #Covid19 #CoronaVirus #ShelterInPlace #LockDown #CaliforniaLockdown #GoldsGymSoCal #Sharkys #eboost #Gladiators #Goli #KWWorldClass #KellerWilliamsWestlakeVillage
261,AbelMvuu,The timing is ill and the defiance of logic is alarming. Cant be faltered for thinking that the lockdown pronouncement was not for covid19 but to ensure there wouldn't be an immediate uprising against the ruling. This is beyond pathetic,2020-03-31 22:43:12+00:00,
262,GuidaLor,Fidarsi di questa nostra politica (tutta) è sempre piú un atto di fede. #1aprile #jogging #coronavirus #lockdown #covid19 ,2020-03-31 22:43:07+00:00,#1aprile #jogging #coronavirus #lockdown #covid19
263,avi_1970,"If the total Sarkari incompetence showed in executing a national lockdown was not enough with huge migrant labor crowds slipping through borders of several states, unscreened, we now have a new headache -- the #COVID19 positive super-spreaders of Tablighi Jamaat.",2020-03-31 22:42:42+00:00,#COVID19
264,Chromedaffodils,Selling my extra garden seeds! In #lockdown #Quarentine? under #StayAtHome orders due2 #COVID19 #Corona Tired of #FoodInsecurity START GARDENING! #planting #garden #seeds #QuarantineMoneyMakingIdeas #TuesdayMotivation #COVIDー19 #COVID #CoronavirusUSA http://rover.ebay.com/rover/1/711-53200-19255-0/1?icep_ff3=2&amp;pub=5575378759&amp;campid=5338273189&amp;customid=&amp;icep_item=184234586646&amp;ipn=psmain&amp;icep_vectorid=229466&amp;kwid=902099&amp;mtid=824&amp;kw=lg&amp;toolid=11111,2020-03-31 22:42:39+00:00,#lockdown #Quarentine #StayAtHome #StayAtHome #COVID19 #Corona #FoodInsecurity #planting #garden #seeds #QuarantineMoneyMakingIdeas #TuesdayMotivation #COVID #COVID #CoronavirusUSA
265,Sherb187,#Filey during #COVID19 #lockdown taken while out alone on my daily walk (Tue) #Social_Distancing @JonMitchellITV @itvcalendar @kerriegosneyTV @FileyBayToday @SandraBarberPh1 Sandra Barber,2020-03-31 22:42:19+00:00,#Filey #COVID19 #lockdown #Social_Distancing
266,ayshford,@MSNBC Wash &amp; CA had manic governors! 20 some states are not even under stay at home or lockdown! What chance do they have?? #COVID19 #StayAtHome #BadGovernors,2020-03-31 22:42:02+00:00,#COVID19 #StayAtHome #StayAtHome #BadGovernors
267,HurleyRo99,We need a national lockdown to save the most lives. 100k lives is a trade off for trump to keep the country semi open #COVID19,2020-03-31 22:42:01+00:00,#COVID19
268,VRodriguezPhD,"As #PrimeMinister #GiuseppeConte #fights to hold #ItalianSociety together through a #crippling #nationwide #lockdown, the #depressed #southernItaly is turning into #powderKeg #Italy #coronavirus #COVIDー19 #COVID19 #COVID19italia #COVID #CoronavirusItaly",2020-03-31 22:41:58+00:00,#PrimeMinister #GiuseppeConte #fights #ItalianSociety #crippling #nationwide #lockdown #depressed #southernItaly #powderKeg #Italy #coronavirus #COVID #COVID19 #COVID19italia #COVID #CoronavirusItaly
269,Soundflosspro,"Make we just wake up tomorrow hear another recorded broadcast from @NGRPresident @MBuhari say na #AprilFool him do for us for the 2weeks lockdown wey e talk before, wetin you go do? #COVID19 #TheLockdown #AprilFoolsDay #",2020-03-31 22:41:56+00:00,#AprilFool #COVID19 #TheLockdown #AprilFoolsDay
270,bernardmoon,An uneasy normality – South Korea keeps covid-19 at bay without a total lockdown https://www.economist.com/asia/2020/03/30/south-korea-keeps-covid-19-at-bay-without-a-total-lockdown #coronavirus #COVID-19 #COVID19 #lightattheend,2020-03-31 22:41:34+00:00,#coronavirus #COVID #COVID19 #lightattheend
271,jobinindia,Where are all the celebrities? Why don't you ask your fans in #India to #lockdown? #COVID19 @SrBachchan @BeingSalmanKhan @iamsrk @Rajnikanth,2020-03-31 22:41:05+00:00,#India #lockdown #COVID19
272,ClassyleatherL,Classyleatherandlace@etsy.com https://www.etsy.com/listing/777440370/gorgeous-gold-with-ruby-red-non-pierced Gorgeous Gold with ruby red &amp; cubic zirconia earrings with matching non-pierced nipple jewelry. #red #COVID19 #jewelry #jewelrylovers #LoveIsBlind #lockdown #CoronavirusUSA #love #Quarantine,2020-03-31 22:40:50+00:00,#red #COVID19 #jewelry #jewelrylovers #LoveIsBlind #lockdown #CoronavirusUSA #love #Quarantine
273,Ganjm001,"Stuart, have you read how people get infected? Asymptomatic people, carriers, are community spreaders. Unless you test, you don't know. Lockdown is next best prevention for mass infection and public health collapse. #COVID19",2020-03-31 22:40:20+00:00,#COVID19
274,Hardwired07,We out here! #Warzone baby! http://Twitch.tv/Hardwiredtowin @gamesandgloss @Mr_InfamousTy @LogicXSF1 @blk_dnt_crack @DonSnow25 @DEADPOOL1751 @sammcgregor0 #TigerKing #Coronavirustruth #lockdown #modernwarfare #twitch #contentcreator #COVID19,2020-03-31 22:39:51+00:00,#Warzone #TigerKing #Coronavirustruth #lockdown #modernwarfare #twitch #contentcreator #COVID19
275,_WD69_,LockDown @POTUS Now ! #COVID19 #CoronaUpdate,2020-03-31 22:39:06+00:00,#COVID19 #CoronaUpdate
276,wojciechglowack,"Juz dzisiaj zapytam kazdego Polaka, czy w okresie #COVID19 i #lockdown,dbajac o swych najblizszych i nie zapominajac o bliznim w potrzebie, zechcial podpisac te petycje kazdej rangi,ktorych celem podstawowym i nadrzednym jest ochrona niezawislego narodowego bytu ,Boga i Honoru. ",2020-03-31 22:39:01+00:00,#COVID19 #lockdown
277,SparkleTumu,So #COVID19 Why now? What next? Lockdown....Quarantine? Your thoughts?,2020-03-31 22:38:59+00:00,#COVID19
278,CLINTONJOHNPAU1,"#CoronaVirus lockdown.* 3. *If Nigeria can budget ₦150 billion for a National Assembly of less than 500 legislators, then why can’t we spend ₦100 billion paying each of the 40 million Nigerian BVN linked account ₦250k to cushion the effects of #COVID19?*",2020-03-31 22:38:49+00:00,#CoronaVirus #COVID19
279,AntoSantoro9,Cina: record richieste di divorzio post lockdown. #covid19,2020-03-31 22:38:35+00:00,#covid19
280,GlobalPandemics,COVID-ALERT: Coronavirus: Think the lockdown is bad? Try without internet - Global Pandemic News | #Coronavirus #COVID19 - https://globalpandemic.net/news/coronavirus-think-the-lockdown-is-bad-try-without-internet/,2020-03-31 22:38:32+00:00,#Coronavirus #COVID19
281,MrHello1966,Socially distant dancing happens every day on our road at 11am during #lockdown. This was day seven. #Covid19 #StayHomeSaveLives,2020-03-31 22:38:25+00:00,#lockdown #Covid19 #StayHomeSaveLives
282,CharleneThacke2,@realDonaldTrump really ...... You waffle the shit out of everything and you have slagged the UK for what we are doing .... Lockdown USA save your people before comparing to other countries #covid19UK #COVID19 #Trump #CNN,2020-03-31 22:37:50+00:00,#covid19UK #COVID19 #Trump #CNN
283,edwin0204dehaas,"#Wuhan residents estimate, based on calculations of cremations and urns now being returned to families, that between 42k-46k (!!) died in city + surrounding areas in the 2.5 months of lockdown. Far more than official figure of 2535 deaths. #COVID19 https://lnkd.in/ekm7a7H",2020-03-31 22:37:43+00:00,#Wuhan #COVID19
284,LacheleB17,#Actor #MichaelRapaport #PSA to #DonaldTrump on #Covid19 &amp; getting back to work - #Thoughts? #CoronavirusPandemic #Coronavirus #QuarantineLife #LockDown #SocialDistancing #SelfIsolation #WeAreInThisTogether #AloneTogether #GodSaveUs #StaySafe #StayHealthy #StayHome #Prayers,2020-03-31 22:37:41+00:00,#Actor #MichaelRapaport #PSA #DonaldTrump #Covid19 #Thoughts #CoronavirusPandemic #Coronavirus #QuarantineLife #LockDown #SocialDistancing #SelfIsolation #WeAreInThisTogether #AloneTogether #GodSaveUs #StaySafe #StayHealthy #StayHome #StayHome #Prayers
285,abMartinDigital,.Breakin The Law https://www.youtube.com/watch?v=lbwZyizW6V8 #TradeMartin #abMartinDigital #Amazon #iTunes #Pandora #Spotify #AppleMusic #iHeartRadio #StayAtHome #CoronavirusUSA #Corona #COVID19 #lockdown #HarryandMeghan,2020-03-31 22:37:33+00:00,#TradeMartin #abMartinDigital #Amazon #iTunes #Pandora #Spotify #AppleMusic #iHeartRadio #StayAtHome #StayAtHome #CoronavirusUSA #Corona #COVID19 #lockdown #HarryandMeghan
286,_poundsterling,"Where are the people that call themselves Kings, Queens, Wealthy, Classy, Affluent? They are all trying to survive just like the Poor, Broke and Wretched. I hope this period teaches you that Nothing or No one is more important or better than you. #COVID19 #lockdown",2020-03-31 22:37:29+00:00,#COVID19 #lockdown
287,Ugoboss87660788,#DontTrustChallenge #DontRush #COVID19 #StayAtHome #lockdown #qauratine #StaySafe #lockdown ,2020-03-31 22:37:26+00:00,#DontTrustChallenge #DontRush #COVID19 #StayAtHome #StayAtHome #lockdown #qauratine #StaySafe #lockdown
288,Iamprosperous1,"Children conceived during the rainy season are called water children,children conceived during Corona lockdown should be called what? #COVID19 #CovidNGR",2020-03-31 22:37:14+00:00,#COVID19 #CovidNGR
289,YemeniFatima,"As I picked up my mail today I heard the UPS delivery guy talking to the USPS delivery woman: ""Stay safe out there & be careful,"" as if they were two comrades on the battlefield Many professions have a real risk of exposure to #COVID19. Grateful for everyone's service. #lockdown",2020-03-31 22:37:11+00:00,#COVID19 #lockdown
290,jail_line,UPDATE: People in the Pod area at #OCDC are reporting complete lockdown lifted. Video courts started running this afternoon + access to dayroom activities. Visits are still suspended. Several people report being scared from #COVID19. Tensions run high.,2020-03-31 22:37:10+00:00,#OCDC #COVID19
291,DrAbolo,"Launching the Partnerships for COVID19 Control in Nigeria, aimed at managing the impacts of unintended consequences of the lockdown in three states in Nigeria is as essential as the lockdown itself.",2020-03-31 22:37:09+00:00,
292,NWoulfeWriter,"My blog on http://www.woulfiesworld.wordpress.com covid19 lockdown in Tipperary, after the calm, feeling a bit down, thank god for tea, always helps if you're Irish, &amp; why we've ditched the homework ...acceptance, restlessness &amp; a bit of humour, a short post #coronavirusireland #covidireland",2020-03-31 22:36:44+00:00,#coronavirusireland #covidireland
293,sometimeredhead,#grandmabettylove #grandmabetty #porkettes #guineapigs #cavies #porkettelove #GotGrandmaWrappedAroundTheirLittlePaw #cutegrandma #cutest98yearold #COVID19lockdown ,2020-03-31 22:36:33+00:00,#grandmabettylove #grandmabetty #porkettes #guineapigs #cavies #porkettelove #GotGrandmaWrappedAroundTheirLittlePaw #cutegrandma #cutest98yearold #COVID19lockdown
294,ilMangla,"Anni Zero (torri gemelle): social distancing. Anni Dieci (facebook): social networking. Anni Venti (coronavirus): social distancing. Così funziona il terzo millennio: «Dài la cera, togli la cera». #lockdown #pandemia #iorestoacasa #coronavirus #covid19 #covid2019 #covid_19",2020-03-31 22:36:24+00:00,#lockdown #pandemia #iorestoacasa #iorestoacasa #coronavirus #covid19 #covid2019 #covid_19
295,LagosMegida,"Can we just simply stop this lockdown...it obviously doesn't make sense with scenes like this... Haba! One step forward, 3 steps backwards... @bustopsng #COVID19 #lockdown ",2020-03-31 22:36:07+00:00,#COVID19 #lockdown
296,SelinaGiGi,"To all the Aries who celebrated their birthday this month during the darkest time #lockdown #covid19 you are strong, survivors! Wish April good luck. ",2020-03-31 22:35:04+00:00,#lockdown #covid19
297,TPE_connect,"Thai King books entire luxury hotel in Germany for coronavirus self-isolation, with harem of 20 women. #Germany #Coronavirus #Thailand #Lockdown #Coronavirus #CoronaVirusUpdate #COVID #COVID19 #COVID2019 #COVID_19 #COVIDー19 #CoronavirusPandemic",2020-03-31 22:35:00+00:00,#Germany #Coronavirus #Thailand #Lockdown #Coronavirus #CoronaVirusUpdate #COVID #COVID19 #COVID2019 #COVID_19 #COVID #CoronavirusPandemic
298,AngeloAquilante,E stasera la chiudiamo qui. #pizza #PizzaLover #Italia #Italy #eatitalian #delivery #pizzadelivery #COVID19 #COVID #COVID19italia #CoVid19 #COVID2019 #CoronaVirusitaly #italylockdown #lockdown #31marzo #StayAtHome #RestezChezVous #StateACasa #restateacasa,2020-03-31 22:34:58+00:00,#pizza #PizzaLover #Italia #Italy #eatitalian #delivery #pizzadelivery #COVID19 #COVID #COVID19italia #CoVid19 #COVID2019 #CoronaVirusitaly #italylockdown #lockdown #31marzo #StayAtHome #StayAtHome #RestezChezVous #RestezChezVous #StateACasa #restateacasa #restateacasa
299,Kibaara98,Social distancing in kenya #LockDownKenya #coronaviruskenya #COVID19 #StayAtHome #lockdown #StaySafe,2020-03-31 22:34:29+00:00,#LockDownKenya #coronaviruskenya #COVID19 #StayAtHome #StayAtHome #lockdown #StaySafe
300,lazyjournalism,"Dude, where's my test? #CDC #NIH #Congress #WhiteHouseBriefing #COVID19 #COVIDー19 #lockdown #COVID",2020-03-31 22:34:18+00:00,#CDC #NIH #Congress #WhiteHouseBriefing #COVID19 #COVID #lockdown #COVID
301,NATHANJAMESPAGE,Planet Earth: 2020 - Isolation Illustration #planetearth2020 #isolationillustration #isolation #isolationday13 #lockdown #pandemic #unprecedented #unprecedentedtimes #planetearth #earth #bananaskin #accidentwaitingtohappen #trip #slip #banana #covid19 #coronavirus #illustration,2020-03-31 22:34:17+00:00,#planetearth2020 #isolationillustration #isolation #isolationday13 #lockdown #pandemic #unprecedented #unprecedentedtimes #planetearth #earth #bananaskin #accidentwaitingtohappen #trip #slip #banana #covid19 #coronavirus #illustration
302,SkeletorCapital,Am I the only one that hasn't gotten a Duck cleaning call or a We are coming to arrest you call since India was put on lockdown? #COVID19 #CoronaLockdown #StayAtHome,2020-03-31 22:34:00+00:00,#COVID19 #CoronaLockdown #StayAtHome #StayAtHome
303,hogsett_randi,"This whole me working on ""myself"" thing is hard when I'm fucking grounded. #COVID19 #GlobalPandemic #lockdown",2020-03-31 22:33:56+00:00,#COVID19 #GlobalPandemic #lockdown
304,haven1406,"Trump talks about self distancing working in NY, Washington and California. Then says NY got a late start and you see what happens when you get a late start. Yet Trump still won’t tell states, like Florida, that refuse to lockdown to do the same. #IJustCantAnymore #COVID19 ",2020-03-31 22:33:49+00:00,#IJustCantAnymore #COVID19
305,S_Shumane,"Have a loan?, you might want to check this video very important during this #COVID19lockdown #COVID19 #Covid19inSA",2020-03-31 22:33:48+00:00,#COVID19lockdown #COVID19 #Covid19inSA
306,robinmuirhead,"I find it odd that Sweden are not on Lockdown, they have also abolished cash and going digital. No Króna what about Corona #COVID19 ",2020-03-31 22:33:46+00:00,#COVID19
307,justworksmart,Learn to fact check before spreading #Hysteria and #misinformation. You are the reason societies freely give up their #CivilLiberties and invite #tyranny thru the back door. More people will die from the #lockdown than #COVID19 will inflict on us. This is a humanitarian disaster!,2020-03-31 22:33:16+00:00,#Hysteria #misinformation #CivilLiberties #tyranny #lockdown #COVID19
308,NATHANJAMESPAGE,Isolation Illustration - Missing (I’m missing every fucking thing!) What are you missing? #isolationillustration #isolation #isolationday12 #lockdown #covid19 #coronavirus #pandemic #missing #missingmilkcarton #milkcarton #immissingeveryfuckingthing #whatareyoumissing #milk #pen,2020-03-31 22:33:14+00:00,#isolationillustration #isolation #isolationday12 #lockdown #covid19 #coronavirus #pandemic #missing #missingmilkcarton #milkcarton #immissingeveryfuckingthing #whatareyoumissing #milk #pen
309,Akelicious2,"Covid-19: Senator Victor Umeh Donates N2M To Anambra State COVID-19 Support Fund, Says Govt Cannot Do It Alone - Click to see also ☛ https://www.akelicious.net/covid-19-senator-victor-umeh-donates-n2m-to-anambra-state-covid-19-support-fund-says-govt-cannot-do-it-alone/ #COVID19 #StayAtHome #COVIDー19 #lockdown #COVID #CoronaVirusUpdates #Anambra",2020-03-31 22:33:13+00:00,#COVID19 #StayAtHome #StayAtHome #COVID #lockdown #COVID #CoronaVirusUpdates #Anambra
