,User,Text,Date,Hashtags
3026,RoyGono,My worry is why did the ZanuGvt risks All those people's lives by inviting them to court when we are on a #LockDown 4 #Covid19 @PoliceZimbabwe included. What was their duty at MRT Hse? The Gvt shld have declared her the Pres of MDC-T vanhu varkudzimba dzavo! @nickmangwana,2020-03-31 17:17:33+00:00,#LockDown #Covid19
3027,mauricio220512,Coletiva do Diretor-Geral da #oms Dr. Tedros Adhanom sobre isolamento social e suas consequências. #covid #covıd19 #lockdown #isolamentosocial https://www.instagram.com/p/B-Z-x46J2Qp/?igshid=rvnbelcb9x4x,2020-03-31 17:17:32+00:00,#oms #covid #cov #lockdown #isolamentosocial
3028,mnatchiar,@Vijayabaskarofl #COVID19 #Indiacovid19 Sincerely appreciate the measures taken so far. At least a partial #lockdown (if a full lockdown cannot be sustained) after the 21-day lockdown may only prove to be effective. https://www.businesstoday.in/latest/trends/coronavirus-india-needs-49-day-lockdown-not-21-say-cambridge-researchers/story/399594.html,2020-03-31 17:17:26+00:00,#COVID19 #Indiacovid19 #lockdown
3029,IamtheHJ,"#WATCH Delhi Police release a video of its warning to senior members of Markaz, Nizamuddin to vacate Markaz &amp; follow lockdown guidelines, on 23rd March 2020. #COVID19 ",2020-03-31 17:17:15+00:00,#WATCH #COVID19
3030,ayosurabayacom,Pemkot Surabaya tengah menyiapkan skema pembatasan sosial skala besar yang menyesuaikan kebijakan pemerintah pusat. #Covid_19 #COVID #COVID19 #coronavirus #Corona #COVID2019 #COVIDー19 #lockdown #CoronavirusOutbreak #CoronaVirusUpdate #KarantinaWilayah,2020-03-31 17:17:07+00:00,#Covid_19 #COVID #COVID19 #coronavirus #Corona #COVID2019 #COVID #lockdown #CoronavirusOutbreak #CoronaVirusUpdate #KarantinaWilayah
3031,KENAZ19,Whoever breaches the lockdown rule should be dealt with iron hand (no mercy). They are the ones who is putting their as well as thousand of other peoples life in danger. No communal bigotry here please . We are all together in this war against #COVID19.,2020-03-31 17:17:03+00:00,#COVID19
3032,wise_orchard,Huge Wise Orchard SALE for the 2020 season! Get your own smart water valve at an incredible price and take care of your #garden during the #covid19 #coronavirus epidemic lockdown with #wiseorchard,2020-03-31 17:17:01+00:00,#garden #covid19 #coronavirus #wiseorchard
3033,anil_kandoi,राजस्थान समाज पोर्ट ब्लेयर अण्डमान की तरफ़ से कोरोना आपदा तथा Lockdown में फंसे लोगों के लिये भोजन का वितरण कर समाज अपनी सेवा की जिम्मेदारी पूर्ण निष्ठा से निभा रहे है। @PMOIndia @MediaRN_ANI @andaman @ANI #stayhome #COVID19 #andaman,2020-03-31 17:17:00+00:00,#stayhome #stayhome #COVID19 #andaman
3034,AbdiIbr35983055,Let's be realistic it was too long ago when the world experienced this genocidal invisible enemy called Covid19 and up to now our modern health experts failed to cure and also to speak frankly we failed to contain it so now I would recommend to remove lockdown .,2020-03-31 17:16:56+00:00,
3035,BarryMareLive,Have you heard ‘Lockdown Logs - #Day5 - Bob Ffole’ by Mic Drop Media on #SoundCloud? #np https://soundcloud.com/mic-drop-media/lockdown-logs-day5-bob-ffole #coronaupdate #coronavirussa #coronavirus #covid19 #podcast #bobffole #gingerrock #micdropmedia,2020-03-31 17:16:51+00:00,#Day5 #SoundCloud #np #coronaupdate #coronavirussa #coronavirus #covid19 #podcast #bobffole #gingerrock #micdropmedia
3036,DeDoentje,"En nog steeds geldt: wil jij liever een volledige #lockdown, dan staat het je vrij om in volledige lockdown te gaan. Gun anderen letterlijk de ruimte om nog wel naar buiten te gaan. #coronanederland #Covid_19 #COVID19 #persconferentie",2020-03-31 17:16:46+00:00,#lockdown #coronanederland #Covid_19 #COVID19 #persconferentie
3037,Greg0706,"With a third of the world under some form of Covid19 ‘lockdown’, research finds that people are more likely to comply if they understand the virus and the benefits of quarantining, have supplies for a prolonged stay indoors, and have financial security. ",2020-03-31 17:16:45+00:00,
3038,NehaPantDelhi,"Such #COVIDIOTS Gathering @Markaz, violated d #lockdown. They were told abt the condition of NO gatherings. Several #COVID19 positive cases r still being detected (ACROSS THE COUNTRY) among those who attended this gathering. #NizamuddinMarkaz #CoronaCrisis #IndiaFightsCornona",2020-03-31 17:16:44+00:00,#COVIDIOTS #lockdown #COVID19 #NizamuddinMarkaz #CoronaCrisis #IndiaFightsCornona
3039,Bra_Lopz,After lockdown we book through Traveltrax #corona #lockdown #covıd19 https://www.instagram.com/p/B-Z_Q_8ho4X/?igshid=1cp1aw6vj0k89,2020-03-31 17:16:34+00:00,#corona #lockdown #cov
3040,jasghai,"#WATCH Delhi Police release a video of its warning to senior members of Markaz, Nizamuddin to vacate Markaz &amp; follow lockdown guidelines, on 23rd March 2020. #COVID19 ",2020-03-31 17:16:32+00:00,#WATCH #COVID19
3041,Femmymcox,Do not disturb #COVID19 #TheLockdown #Coronavirustruth #StayAtHome #lockdown #lagoslockdown,2020-03-31 17:16:18+00:00,#COVID19 #TheLockdown #Coronavirustruth #StayAtHome #StayAtHome #lockdown #lagoslockdown
3042,reccytravel,"Think about all the cars and pollution gone. Think about the nature not disturbed for long. Which road would you take, once it's all over... Think about that! #travel #travel2020 #lockdown #covid19 #nature #adventure #instagood #reccytravel #crosstheline #untiltomorrow",2020-03-31 17:16:08+00:00,#travel #travel2020 #lockdown #covid19 #nature #adventure #instagood #reccytravel #crosstheline #untiltomorrow
3043,MissDonnaCooke,"We've entered the Twilight Zone. No way has Terry Waite been asked for tips on surviving self isolation, the poor man was chained up in darkness for years. A few weeks in your own home with Netflix, internet, resources to learn, facetime etc not the same thing #lockdown #COVID19",2020-03-31 17:16:05+00:00,#lockdown #COVID19
3044,nabibakhs,DC residents could be jailed for leaving home during coronavirus lockdown https://fxn.ws/2R0NMsm #FoxNews #StayAtHome #COVID19,2020-03-31 17:16:02+00:00,#FoxNews #StayAtHome #StayAtHome #COVID19
3045,new_wavestore,"Still Working from Home: Enjoying the view AND letting the air in with New Wave Doors, The Doors That Do What Bi-Folds Don’t! We are still here to offer advice and to answer any question you may have! #lockdown #quarantine #lettheoutsidein #covıd19 #staysafe",2020-03-31 17:15:57+00:00,#lockdown #quarantine #lettheoutsidein #cov #staysafe
3046,CrazyCurious3,7 things to do in this self-Quarantine Period. https://crazycuriousthoughts.blogspot.com/2020/03/7-things-to-do-in-this-self-quarantine_30.html #covid19 #coronavirus #lockdown #pandemic #quarantine,2020-03-31 17:15:57+00:00,#covid19 #coronavirus #lockdown #pandemic #quarantine
3047,Lakeland_Beard,"My partner, Jana Marie Therapies, is now up & running on line, bringing you her unique style of yoga, meditation & healing practices during this lockdown. Follow the link to her FB for more info... https://m.facebook.com/story.php?story_fbid=2960614490627555&amp;id=723841117638248 #COVID19 #TheLockdown #yoga #onlineclasses",2020-03-31 17:15:53+00:00,#COVID19 #TheLockdown #yoga #onlineclasses
3048,dysetyorini1,I have two worlds in my timeline rn One talking about covid19 and lockdown policy The other celebrating april mop while fooling around cosplaying,2020-03-31 17:15:46+00:00,
3049,LouisDeletraz,DAY 10 on LOCKDOWN. Everything is fine. #lockdown #covid19 ,2020-03-31 17:15:46+00:00,#lockdown #covid19
3050,ArchaeoAshleigh,Things I've learned today - my dining room table is extendable to make the table twice as big ... Should probably get back to work now #COVID19 #lockdown ,2020-03-31 17:15:45+00:00,#COVID19 #lockdown
3051,destinysam19,A Hindu Women Named Amrita Adhikari Cries When A Islamic Scholar From Masjid Gives Her A Food Kit During #Lockdown #COVID19 #HinduMuslimEkHain,2020-03-31 17:15:22+00:00,#Lockdown #COVID19 #HinduMuslimEkHain
3052,felinemusings,People like us are going to remain in lockdown forever if COVID19 clusters keep cropping up everywhere!,2020-03-31 17:15:20+00:00,
3053,jasghai,"#WATCH Delhi Police release a video of its warning to senior members of Markaz, Nizamuddin to vacate Markaz &amp; follow lockdown guidelines, on 23rd March 2020. #COVID19 ",2020-03-31 17:15:17+00:00,#WATCH #COVID19
3054,City_Press,"While South Africans have an idea of when their #Covid19 coronavirus lockdown was likely to end, #Botswana President Mokgweetsi Masisi announced what he described as an “extreme lockdown” that will begin in two days and continue “until further notice”. ",2020-03-31 17:15:09+00:00,#Covid19 #Botswana
3055,priyanshu1002,Ye lockdown ke baad jab kaam pe jaana padega... mera shahirr hi jaega bas... meri aatma toh bhool chuki hogi... ye Microsoft word jahan se khulega #COVID19 #StayAtHome,2020-03-31 17:15:06+00:00,#COVID19 #StayAtHome #StayAtHome
3056,TBaars13,He het is een intelligente lockdown #coronanederland #COVID19 #eindelijkduidelijkheid #persconferentie,2020-03-31 17:15:02+00:00,#coronanederland #COVID19 #eindelijkduidelijkheid #persconferentie
3057,sarahcoleman__,"I keep catching myself thinking that I need to ""get out of the house more"" and ""stop being lazy"" and then I remember... #COVID19lockdown",2020-03-31 17:15:01+00:00,#COVID19lockdown
3058,Alghifari_05,Hilang julukan negeri 1001 warung kopi #lockdown #COVID19 #aceh #dirumahaja bosan jugak,2020-03-31 17:14:58+00:00,#lockdown #COVID19 #aceh #dirumahaja #dirumahaja
3059,KetchVO,“If you only knew” I whisper to photos of me in my phone from 12 weeks ago #StayAtHome #lockdown #coronavirus #CoronaLockdown #COVID19,2020-03-31 17:14:57+00:00,#StayAtHome #StayAtHome #lockdown #coronavirus #CoronaLockdown #COVID19
3060,AmelJohnston,Additional quarantine 'highlights' #COVID19 #lockdown ,2020-03-31 17:14:51+00:00,#COVID19 #lockdown
3061,cheesescotland,Watch this only if you think you can make an effort to understand it!! Hopefully #Coronavirustruth #COVID19 is making all #men #women rethink their outlook to life #stockpilinguk #lockdownuk #lockdown #EarthHour #pollution #GretaThunberg #Peace #love,2020-03-31 17:14:44+00:00,#Coronavirustruth #COVID19 #men #women #stockpilinguk #lockdownuk #lockdown #EarthHour #pollution #GretaThunberg #Peace #love
3062,CChuremi,Your Excellency @NyesomWlKE i must commend you on your efforts in combating Covid19 in our dear state. Sir palliative measures should also be given and attention given to Eleme to ameliorate the hardship the lockdown has caused to the poor ,2020-03-31 17:14:43+00:00,
3063,arznewsnetwork,Waqar Zaka ka Pakistanion ki madad kar ne ka Anokha Andaz Watch More: https://youtu.be/OwJlVqELtO8 #ArzNews #ArzNewsNetwork #Karachi #WaqarZaka #WaqarZakaHeadphopneShow #KarachiLockDown #LockDown #CoronaVirus #Corona #Covid19 #COVID19,2020-03-31 17:14:38+00:00,#ArzNews #ArzNewsNetwork #Karachi #WaqarZaka #WaqarZakaHeadphopneShow #KarachiLockDown #LockDown #CoronaVirus #Corona #Covid19 #COVID19
3064,fabriziovilla_,"Italy Continues Coronavirus Lockdown As Death Toll Exceeds 10,000 CATANIA, ITALY - MARCH 31: The Italian flag, tricolor, at half-mast on the main balcony of the City Hall of Catania as a sign of condolence Ph by Fabrizio Villa/Getty Images #COVID19italia #COVID19 @GettyImages",2020-03-31 17:14:36+00:00,#COVID19italia #COVID19
3065,TheVoiceOfOwen1,My target before this lockdown end is to have 1k followers. Can someone please help by making this possible by just retweeting. #RestezChezVous #COVID19 #writer #Writers #Writerslift #Writingcommunity #stayhome,2020-03-31 17:14:29+00:00,#RestezChezVous #RestezChezVous #COVID19 #writer #Writers #Writerslift #Writingcommunity #stayhome #stayhome
3066,ayosurabayacom,Nenek Berusia 76 tahun di Surabaya sembuh dari Covid-19 yang disebabkan oleh virus corona. #Covid_19 #COVID #COVID19 #coronavirus #Corona #COVID2019 #COVIDー19 #lockdown #CoronavirusOutbreak #CoronaVirusUpdate #KarantinaWilayah,2020-03-31 17:14:24+00:00,#Covid_19 #COVID #COVID19 #coronavirus #Corona #COVID2019 #COVID #lockdown #CoronavirusOutbreak #CoronaVirusUpdate #KarantinaWilayah
3067,Kaveri00211,A proposed model for identifying the Corona patient and save the economy. Office after lockdown COVID19 PREVENTION MODEL WATCH (ELDERLY PRE-ISOLATION MODEL) https://youtu.be/pByZaCOCbOU #CoronavirusPandemic #IndiaFightsCorona #WorldHealthOrganization #NarendraModi #sudhirchaudhary,2020-03-31 17:14:19+00:00,#CoronavirusPandemic #IndiaFightsCorona #WorldHealthOrganization #NarendraModi #sudhirchaudhary
3068,judith_vickress,We are all learning. This is the most extraordinary time. Please help us to continue to shape the most effective response to victims including children living with abusers. #Lockdown does NOT cause #domesticabuse but it can &amp; does reduce a victim's space to take action #COVID19 ,2020-03-31 17:14:17+00:00,#Lockdown #domesticabuse #COVID19
3069,Monster_UK,"There's a lot of workout advice, recipes and tools appearing online - but how DO you make 'Healthy Choices' in Lockdown? #Covid19 #Corona #BoPo #CoronaVirus #Wellbeing #MentalHealth https://bit.ly/3bw9EDU",2020-03-31 17:14:10+00:00,#Covid19 #Corona #BoPo #CoronaVirus #Wellbeing #MentalHealth
3070,Sunnyso60963792,India should lockdown for three month than only it will reduce case of covid19,2020-03-31 17:14:10+00:00,
3071,RachelStockton_,@StaceySolomon is giving me life in this lockdown #whenwillmylifebegin #tangled #lockdown #COVID19 ,2020-03-31 17:14:09+00:00,#whenwillmylifebegin #tangled #lockdown #COVID19
3072,PRAMANDUTSHARMA,#Covid19India #Covid19 #CovidPendamic #CovidPendamicDisease #Carona #Virus #Lockdown #StayatHome #ReligionOfHumanity #Fightagainstdisease #Janhitmaijari @irvpaswan @ichiragpaswan @imakhalique @officeofljp,2020-03-31 17:14:05+00:00,#Covid19India #Covid19 #CovidPendamic #CovidPendamicDisease #Carona #Virus #Lockdown #StayatHome #StayatHome #ReligionOfHumanity #Fightagainstdisease #Janhitmaijari
3073,ThaiPBSWorld,"In Germany, Thai expats feel the pain of lockdown https://www.thaipbsworld.com/in-germany-thai-expats-feel-the-pain-of-lockdown/ #ThaiPBSWorld #COVID19 #Germany",2020-03-31 17:13:59+00:00,#ThaiPBSWorld #COVID19 #Germany
3074,29lucidthoughts,This was the song I heard first during this corona lockdown. It captured all my fears about the world changing forever. #COVID19 ,2020-03-31 17:13:52+00:00,#COVID19
3075,PandeyAshishh,उठो जय उठो और बताओ #lockdown #COVID19 ,2020-03-31 17:13:46+00:00,#lockdown #COVID19
3076,ImaMaterialist,"Jus’ as I/we all knew/suspected. “Experts” say not effective to wear a mask. Y? Oh, no panic. Now the experts are close to saying EVERYONE wear 1. So? Now we panic?? A mask or gloves common sense tells ya IS A LAYER of DEF. No shit not fool (Trump) proof. #COVID19 #lockdown",2020-03-31 17:13:45+00:00,#COVID19 #lockdown
3077,ECPATUK,"Young victims of trafficking are facing huge challenges in the #Covid19 lockdown. Many could be facing this pandemic feeling less alone and more secure, had the government provided them with guardians 5 years ago when it was enshrined in law. @TRF_Stories",2020-03-31 17:13:44+00:00,#Covid19
3078,Abhi_376,"#WATCH Delhi Police release a video of its warning to senior members of Markaz, Nizamuddin to vacate Markaz &amp; follow lockdown guidelines, on 23rd March 2020. #COVID19 ",2020-03-31 17:13:36+00:00,#WATCH #COVID19
3079,AwediNetwork,Top things to do during a #lockdown! #COVID19 #TheLockdown #StayAtHome,2020-03-31 17:13:36+00:00,#lockdown #COVID19 #TheLockdown #StayAtHome #StayAtHome
3080,Alison_Inman,Domestic Abuse is reaching epidemic proportions during #COVID19 #lockdown Here’s some guidance from @DAHAlliance for landlords. Please circulate and feedback @strangparkhead @CIHCymru @CIHFutures @CIHNI @natfedKatie @SineadBAspire @placeshapers @NFA_ALMOs @tpasengland,2020-03-31 17:13:36+00:00,#COVID19 #lockdown
3081,ayosurabayacom,Imbauan Gubernur Jawa Timur Khofifah Indar Parawansa agar warganya yang merantau tak mudik ternyata dihiraukan. #Covid_19 #COVID #COVID19 #coronavirus #Corona #COVID2019 #COVIDー19 #lockdown #CoronavirusOutbreak #CoronaVirusUpdate #KarantinaWilayah,2020-03-31 17:13:22+00:00,#Covid_19 #COVID #COVID19 #coronavirus #Corona #COVID2019 #COVID #lockdown #CoronavirusOutbreak #CoronaVirusUpdate #KarantinaWilayah
3082,Madhurendra13,23 मार्च को निजामुद्दीन थाने के SHO की कड़ी हिदायत के बावजूद मरकज़ के मौलानाओं ने क्या किया जगजाहिर है।दिल्ली के पीठ पर कोरोना बम बांधने वालों के खिलाफ कड़ी कार्रवाई हो. इस घटना के बाद #lockdown का मतलब जो न समझे उनसे कानून डंडे की चोट पर निपटे #COVID #Delhi #COVID19 #COVID2019,2020-03-31 17:13:04+00:00,#lockdown #COVID #Delhi #COVID19 #COVID2019
3083,deeps1120,Lockdown garba !! #COVID19 ,2020-03-31 17:13:03+00:00,#COVID19
3084,Sudhirntv,The president is now making clarification on the lockdown. Listen carefully. He won't repeat. Walk to the nearest supermarket. No private cars. @KagutaMuseveni #COVID19 #COVID19UG,2020-03-31 17:12:41+00:00,#COVID19 #COVID19UG
3085,DrSunilKhatik,"भाई राजदीप जी, #WATCH Delhi Police release a video of its warning to senior members of Markaz, Nizamuddin to vacate Markaz &amp; follow lockdown guidelines, on 23rd March 2020. #COVID19 ",2020-03-31 17:12:41+00:00,#WATCH #COVID19
3086,nicolaborri,My #COVID19 #Italy update for March 31 [thread] Numbers from Italy today confirm the recent optimism regarding slow down of epidemic growth: evidence that the strict lockdown measures are working #StayAtHome,2020-03-31 17:12:37+00:00,#COVID19 #Italy #StayAtHome #StayAtHome
3087,ayosurabayacom,Mobil Bupati Tulungagung Maryoto Birowo digebrak seorang wartawan. #Covid_19 #COVID #COVID19 #coronavirus #Corona #COVID2019 #COVIDー19 #lockdown #CoronavirusOutbreak #CoronaVirusUpdate #KarantinaWilayah,2020-03-31 17:12:32+00:00,#Covid_19 #COVID #COVID19 #coronavirus #Corona #COVID2019 #COVID #lockdown #CoronavirusOutbreak #CoronaVirusUpdate #KarantinaWilayah
3088,GlobalPandemics,COVID-ALERT: India's coronavirus lockdown devolves into a catastrophe - Global Pandemic News | #Coronavirus #COVID19 - https://globalpandemic.net/news/indias-coronavirus-lockdown-devolves-into-a-catastrophe/,2020-03-31 17:12:25+00:00,#Coronavirus #COVID19
3089,pruckler,Ma genitore 1 o genitore 2? #COVID19 #lockdown ,2020-03-31 17:12:25+00:00,#COVID19 #lockdown
3090,Spliishie,So now we put hand written rude notes through each other's letter boxes to keep each other entertained and I hope this continues well after lockdown! (8/8) #lockdown #corona #COVID19 ,2020-03-31 17:12:20+00:00,#lockdown #corona #COVID19
3091,Proudlynaija897,@channelstv please tell govt to convert the 37billion to feed the people. Nigerians can't stay lockdown without food. Not everyone can survive without going out to work. Let's emulate other countries that fed their people. We can feed Nigerians. #Covid19 #Lockdown ,2020-03-31 17:12:13+00:00,#Covid19 #Lockdown
3092,lifeof_smilez,"True life, I’ve just been laid off due to the #CoronavirusPandemic. I just filed for unemployment. I’m one of the 3.3 million Americans. #COVID19 #TuesdayMotivation #lockdown #TuesdayThoughts #tuesdayvibes I think I’ll be ok.",2020-03-31 17:12:04+00:00,#CoronavirusPandemic #COVID19 #TuesdayMotivation #lockdown #TuesdayThoughts #tuesdayvibes
3093,ankurg2010,Honor and respect to everyone contributing to essential services and world moving in this #COVID19 lockdown #HealthcareHeroes @narendramodi @realDonaldTrump @CNN @indiatvnews,2020-03-31 17:12:03+00:00,#COVID19 #HealthcareHeroes
3094,TheSheepSayBaa,Before lockdown but still ended up infected.,2020-03-31 17:12:01+00:00,
3095,SultanaWafa,"As I see #India's poor daily wage workers starving under #Corona #lockdown, fearing hunger would kill them before coronavirus, this quote aptly describes Indian scene. #TheLockdown #COVID19 ",2020-03-31 17:12:00+00:00,#India #Corona #lockdown #TheLockdown #COVID19
3096,imhemantsinh,"#WATCH Delhi Police release a video of its warning to senior members of Markaz, Nizamuddin to vacate Markaz &amp; follow lockdown guidelines, on 23rd March 2020. #COVID19 ",2020-03-31 17:11:49+00:00,#WATCH #COVID19
3097,Righteous_One17,"Time may be #TheWorst but we would need to go to a store purchase some of that Positivi-TEA!! If you want the ingredients, check this out #Lockdown #Day5 #COVID19 ",2020-03-31 17:11:48+00:00,#TheWorst #Lockdown #Day5 #COVID19
3098,xChellee,Nog 4 weken #corona #COVID19 #lockdown #quarantaine,2020-03-31 17:11:44+00:00,#corona #COVID19 #lockdown #quarantaine
3099,snapandslide,Option 3 is indeed our only way out of lockdown. The #UKGovernment is an absolute shambles in our exit strategy #UKlockdown #COVID19 #lockdown ,2020-03-31 17:11:41+00:00,#UKGovernment #UKlockdown #COVID19 #lockdown
3100,border_minstrel,"Back to flowers for today’s #dailyphoto - here is one of the flowers on our clematis. Starting to feel like I may be getting used to isolation/lockdown, which I guess is a good thing. #covıd19 #lockdown… https://www.instagram.com/p/B-Z-sgEHIEP/?igshid=b2713w0un9sb",2020-03-31 17:11:35+00:00,#dailyphoto #cov #lockdown
3101,Just_Conway,Now That’s What I Call COVID-19 Songs to get you through Lockdown #COVID19 ,2020-03-31 17:11:33+00:00,#COVID19
3102,pramodkumar_29,First of all many thanks to our doctors for their unconditional support towards the country to stop COVID19 and our police for their day n night support in lockdown and I just want to request people to stay at home n be safe.. #StayHomeStaySafe,2020-03-31 17:11:32+00:00,#StayHomeStaySafe
3103,Yousra__Ahmed,"With an increasing number of countries enforcing a lockdown to try and stem the spread of COVID19, many firms are feeling the strain. @PwC_UK expert Ian McConnell shares his insights &amp; tips to help keep your business resilient. Discover more here https://pwc.to/2ykRkiG #COVID19",2020-03-31 17:11:20+00:00,#COVID19
3104,SurvivingHollyw,"Actors! If you are unemployed due to the #COVID19 lockdown, YOU MAY NOT NEED TO PAY RENT. Watch this weeks episode? LINK IN BIO Actor/Filmmaker/Friend, Armida Lopez, explains how! @thearmidalopez @Los Angeles,… https://www.instagram.com/p/B-Z-p83J1rH/?igshid=sv2ptku46294",2020-03-31 17:11:15+00:00,#COVID19
3105,4evaernie,Is this lockdown 24hrs? Or just AM to PM? #COVID19 #TheLockdown #StayAtHome @Gidi_Traffic,2020-03-31 17:11:15+00:00,#COVID19 #TheLockdown #StayAtHome #StayAtHome
3106,InfoEcon,Visual #imaging from space shows drop in human activity since #COVID19. Check out the sliders for pre &amp; post #lockdown https://www.aljazeera.com/news/2020/03/200331102825569.html,2020-03-31 17:11:09+00:00,#imaging #COVID19 #lockdown
3107,green4ousing,All #musicstars should not speak to #businessstars during #lockdown #covid19 #revolution,2020-03-31 17:11:03+00:00,#musicstars #businessstars #lockdown #covid19 #revolution
3108,CyrilZammit,"#Confinement #Lockdown @madparisfr &amp; #LaSamaritaine ont préparé un Cahier d'Activité dès 6 ans autour des thèmes de la nature, du japonisme, de la lumière, de la géométrie et plus encore... A télécharger ici: https://bit.ly/39vSnsT #COVID19 #CultureALaMaison @olivier_gabet",2020-03-31 17:11:02+00:00,#Confinement #Lockdown #LaSamaritaine #COVID19 #CultureALaMaison
3109,ayoyogyacom,Dinas Kesehatan Kabupaten Sleman mengimbau warga tak menyemprotkan disinfektan ke badan. #Covid_19 #COVID #COVID19 #coronavirus #Corona #COVID2019 #COVIDー19 #lockdown #CoronavirusOutbreak #CoronaVirusUpdate #KarantinaWilayah,2020-03-31 17:11:01+00:00,#Covid_19 #COVID #COVID19 #coronavirus #Corona #COVID2019 #COVID #lockdown #CoronavirusOutbreak #CoronaVirusUpdate #KarantinaWilayah
3110,Martaddia,Italians have begun to chafe against the restrictions as the social and economic consequences begin to bite. Lockdown fatigue hits as Europe enforces coronavirus restrictions #COVID19 #TheLockdown https://www.ft.com/content/eb81dc96-c2bd-4c1c-ac8a-bf88653b0b8d via @financialtimes,2020-03-31 17:10:59+00:00,#COVID19 #TheLockdown
3111,bselcoe,@British_Airways Please can someone help me? I respect you're busy. I had a flight booked to Prague for 6 people last Friday and due to the travel restrictions regarding #COVID19 and the government lockdown I was unable to fly. I'd like to know how to claim my refund. Thank you.,2020-03-31 17:10:51+00:00,#COVID19
3112,Saleh_Batlawala,Corona Virus : i will infect many common man and @TheKanikakapoor Media : Why Kanika Kapoor? Corona : Look no one cares about common man. #COVIDIDIOT #LockdownWithoutPlan #lockdown #CoronaUpdate #CoronaLockdown #COVID #Covid_19 #COVID19 5th time +ive. ,2020-03-31 17:10:41+00:00,#COVIDIDIOT #LockdownWithoutPlan #lockdown #CoronaUpdate #CoronaLockdown #COVID #Covid_19 #COVID19
3113,achkrn,"#Lockdown #बन्दाबन्दी #Day8 #खुशीले_जितौं_कोरोना_अभियान जुन समयमा पनि फूल फुल्न र मन भुल्न सक्छ तर यसका लागि वातावरण अनुकूल हुनु पर्छ।अहिले वातावरण कोरोना अनुकुल छ, यसपछि पालो हाम्रै हो। घरमै बसौं, आत्मविश्वास बढाऔं, खुशी बाँडौं, कोरोना भगाऔं। #CoronainNepal #Covid19 #achkrn",2020-03-31 17:10:33+00:00,#Lockdown #Day8 #CoronainNepal #Covid19 #achkrn
3114,RevivalFm_993,stay safe 99.3 #StayAtHome #LockdownGhana #COVID19 #staysafe #RevivalFm #Sheldon #lockdown ,2020-03-31 17:10:33+00:00,#StayAtHome #StayAtHome #LockdownGhana #COVID19 #staysafe #RevivalFm #Sheldon #lockdown
3115,CommentsbyC,This whole social distancing thing has me wondering if I’m really an introvert. I might actually miss my coworkers. #COVID19 #QuarantineLife #Social_Distancing #lockdown #pandemic #employees #coworkers #colleagues #boss #WorkingatHome,2020-03-31 17:10:32+00:00,#COVID19 #QuarantineLife #Social_Distancing #lockdown #pandemic #employees #coworkers #colleagues #boss #WorkingatHome
3116,gdecastro024,Sana magkaroon ng himala na kahit hanggang June 10 pa yung lockdown dito eh bawiin nila at maibalik sa normal ang lahat dito! As in sana kahit dito man lang sa America bumaba man lang yung cases ng COVID19 ,2020-03-31 17:10:14+00:00,
3117,dharmeshmistry,"We're constantly short changed. Lockdown late, mass testing even later? #COVID19",2020-03-31 17:10:10+00:00,#COVID19
3118,AGPartnership,Data: How online demand has changed since coronavirus lockdown | @RetailWeek Read more from #RetailWeek → https://bit.ly/3dGOyVd #Retailers #UKRetail #Coronavirus #Covid19 ,2020-03-31 17:10:09+00:00,#RetailWeek #Retailers #UKRetail #Coronavirus #Covid19
3119,WISportsGuy,"Alternate Headline: ""People still playing Pokémon Go?!?"" #NaturalSelection #COVID19 #SocialDistance #SelfQuarantine #coronavirus Coronavirus lockdown results in police stopping man from playing 'Pokémon GO' ",2020-03-31 17:10:08+00:00,#NaturalSelection #COVID19 #SocialDistance #SelfQuarantine #coronavirus
3120,ayoyogyacom,Beberapa wilayah di Kulon Progo melakukan karantina wilayah secara mandiri. #Covid_19 #COVID #COVID19 #coronavirus #Corona #COVID2019 #COVIDー19 #lockdown #CoronavirusOutbreak #CoronaVirusUpdate #KarantinaWilayah,2020-03-31 17:10:01+00:00,#Covid_19 #COVID #COVID19 #coronavirus #Corona #COVID2019 #COVID #lockdown #CoronavirusOutbreak #CoronaVirusUpdate #KarantinaWilayah
3121,P718R,people out affected by the Coronavirus. #COVID19 #TuesdayThoughts #lockdown,2020-03-31 17:09:59+00:00,#COVID19 #TuesdayThoughts #lockdown
3122,emcarterng,Happening now in Festac Town 111 road No order as people fight for food stuff @followlasg #TheLockdown #COVID19Lagos #StayAtHomeAndStaySafe #COVID19 DAY 1 lockdown ,2020-03-31 17:09:51+00:00,#TheLockdown #COVID19Lagos #StayAtHomeAndStaySafe #COVID19
3123,Gobinda36227151,No jokes with Covid19 as April fool's in 1st April please. Support lockdown ⚘ please ⚘please ⚘ ,2020-03-31 17:09:49+00:00,
3124,rana_kunu,You should do 100% lockdown whole NJ at least for 2 weeks. Social distance guideline which you are trying tell everyone is not following sir. So I request you to come a conclusion in terms of 100% lockdown. This would be the solution to stop spreading covid19 for a now .,2020-03-31 17:09:46+00:00,
3125,jdmribeiro,#Turkey’s Health Minister just updated the #COVID19 numbers. Total of 13.531 cases. The minister writes “Contact=risk. Please don’t forget”. People don’t forget @drfahrettinkoca but without a lockdown No work=No money. ,2020-03-31 17:09:42+00:00,#Turkey #COVID19
